flat_type,floor_area_sqm,lease_commence_date,latitude,longitude,monthly_rent,year,month,resale_price_index,average_school_rank
5,141.0,1999,1.443915819,103.8025543,2400,2022,4,163.9,109.63636363636364
4,115.0,2005,1.286835248,103.8313476,5150,2022,11,171.9,108.375
2,64.0,1998,1.33235436,103.8677743,1800,2022,6,163.9,90.875
2,64.0,1985,1.354929782,103.8736399,3450,2023,6,176.2,69.0
2,68.0,1979,1.326966214,103.9281358,2000,2021,10,155.7,96.45454545454545
4,122.0,1999,1.445942291,103.8204292,2300,2023,3,173.6,97.83333333333333
3,105.0,1984,1.355904136,103.9480246,2400,2021,5,146.4,97.83333333333333
2,65.0,1973,1.342314814,103.8465089,2950,2022,7,168.1,90.875
3,106.0,1989,1.366869547,103.9545047,1850,2021,5,146.4,120.85714285714286
3,93.0,1985,1.432622676,103.8363187,2850,2023,2,173.6,99.1
3,90.0,2006,1.383511983,103.896374,2400,2022,9,168.1,104.75
3,91.0,2003,1.449843281,103.8243784,1900,2021,7,150.6,97.83333333333333
3,105.0,2000,1.33621989,103.9343276,2950,2023,5,176.2,96.45454545454545
3,84.0,1987,1.413823322,103.8373383,1700,2022,2,159.5,99.1
2,74.0,1984,1.334339169,103.8691589,1750,2021,5,146.4,90.875
4,120.0,1987,1.371545526,103.8806199,3050,2022,10,171.9,86.11111111111111
3,116.0,1992,1.361341729,103.8448747,2750,2021,4,146.4,52.5
3,99.0,1987,1.361014444,103.7494473,2050,2021,12,155.7,97.66666666666667
2,68.0,1979,1.323009493,103.8711048,2000,2021,2,142.2,74.33333333333333
2,69.0,2013,1.290138585,103.8284533,2600,2021,7,150.6,108.375
3,93.0,2011,1.404374931,103.904784,3500,2023,4,176.2,101.58333333333333
2,67.0,2012,1.311058611,103.7918866,3150,2023,7,178.5,71.2
5,137.0,1999,1.377789046,103.8794445,3800,2023,1,173.6,86.11111111111111
3,106.0,1993,1.381835478,103.8413691,1450,2021,10,155.7,108.625
2,70.0,2012,1.40267897,103.9081061,2950,2022,8,168.1,101.58333333333333
5,130.0,2003,1.396245169,103.9070873,3150,2023,7,178.5,101.58333333333333
3,103.0,1987,1.418077891,103.8355829,2600,2022,6,163.9,99.1
5,136.0,1999,1.446950137,103.8155742,1950,2022,5,163.9,97.83333333333333
4,112.0,2001,1.33598955,103.6999742,3800,2022,12,171.9,91.46153846153847
2,65.0,1976,1.271690611,103.8098523,2000,2021,3,142.2,108.375
3,104.0,1985,1.346000907,103.7503677,2300,2022,7,168.1,97.66666666666667
3,91.0,1979,1.318470366,103.7654195,2700,2021,11,155.7,75.25
1,48.0,2019,1.444052814,103.8170277,2600,2023,6,176.2,97.83333333333333
3,104.0,1992,1.357602477,103.8460729,2750,2021,11,155.7,52.5
2,75.0,1973,1.291134836,103.8267645,2000,2021,7,150.6,108.375
4,132.0,1997,1.394707221,103.7472695,2100,2022,9,168.1,111.125
3,84.0,1993,1.44011704,103.7928747,2100,2022,4,163.9,109.63636363636364
4,110.0,2003,1.38841338,103.9066762,3800,2023,6,176.2,104.75
4,119.0,1996,1.441907412,103.7972342,2100,2021,7,150.6,109.63636363636364
3,105.0,1993,1.372162906,103.9613795,2750,2022,9,168.1,120.85714285714286
4,121.0,1987,1.419886313,103.8400518,2750,2022,9,168.1,99.1
2,60.0,2014,1.319116568,103.7654922,3950,2022,9,168.1,75.25
4,115.0,2000,1.383176918,103.9025966,2200,2022,2,159.5,104.75
3,104.0,1988,1.426349826,103.8465743,3150,2023,4,176.2,99.1
2,73.0,1979,1.370397917,103.8418788,2300,2021,7,150.6,108.625
4,119.0,1978,1.327575512,103.9304824,4700,2023,2,173.6,96.45454545454545
5,163.0,1987,1.344562168,103.8512876,2950,2021,6,146.4,52.5
3,99.0,2002,1.277767863,103.8217024,2300,2022,10,171.9,108.375
3,84.0,1986,1.36139508,103.7465167,1800,2022,1,159.5,97.66666666666667
5,147.0,1990,1.32676126,103.7212885,2100,2021,6,146.4,91.46153846153847
5,146.0,1987,1.316858776,103.8877612,3050,2021,10,155.7,82.28571428571429
3,101.0,1997,1.398320205,103.7458801,3450,2022,12,171.9,111.125
2,67.0,2015,1.393717621,103.7453038,1700,2021,4,146.4,111.125
3,93.0,2010,1.404172163,103.9061861,3550,2023,6,176.2,101.58333333333333
4,121.0,2000,1.429077117,103.7922559,3150,2023,3,173.6,109.63636363636364
2,60.0,2008,1.300517009,103.7989763,2300,2021,11,155.7,71.2
3,95.0,2000,1.345216268,103.7055248,4000,2022,11,171.9,91.46153846153847
4,121.0,1989,1.325855463,103.9105989,2750,2021,1,142.2,96.45454545454545
4,130.0,1972,1.325778506,103.9224247,3150,2022,1,159.5,96.45454545454545
3,83.0,1985,1.320308923,103.94609,2000,2021,10,155.7,96.45454545454545
3,91.0,1982,1.325108719,103.9207382,2100,2022,9,168.1,96.45454545454545
4,115.0,2005,1.28871632,103.8168546,3150,2021,6,146.4,108.375
3,101.0,1999,1.341681996,103.7462455,3700,2022,12,171.9,129.5
3,101.0,1999,1.437633121,103.8032323,3550,2023,1,173.6,109.63636363636364
3,94.0,1982,1.43321264,103.8286175,3400,2023,7,178.5,99.1
4,111.0,2015,1.397769025,103.8882359,3500,2022,2,159.5,104.75
4,122.0,1989,1.36892657,103.9548706,3700,2022,11,171.9,120.85714285714286
2,54.0,1970,1.287904618,103.8321977,2100,2022,6,163.9,108.375
3,102.0,1998,1.343517906,103.7553918,2100,2021,4,146.4,97.66666666666667
2,74.0,1988,1.352311805,103.9327843,2100,2021,5,146.4,97.83333333333333
2,67.0,1978,1.368750415,103.8379934,2600,2023,3,173.6,108.625
4,119.0,1979,1.367200276,103.8532474,2750,2021,12,155.7,108.625
4,120.0,1998,1.337165276,103.8572288,2900,2021,11,155.7,90.875
4,110.0,2002,1.404389567,103.7478564,1950,2022,1,159.5,111.125
2,64.0,1988,1.348362498,103.8508971,2000,2021,3,142.2,52.5
5,144.0,1988,1.376840193,103.7711089,3150,2023,6,176.2,108.0
3,106.0,1996,1.392848536,103.7485572,1800,2021,3,142.2,111.125
3,92.0,1978,1.327161508,103.9368248,3700,2023,1,173.6,96.45454545454545
5,130.0,2001,1.38765176,103.895336,4500,2023,2,173.6,104.75
2,67.0,1979,1.317380248,103.764787,1850,2021,8,150.6,75.25
3,92.0,1978,1.314419826,103.7666135,2400,2021,2,142.2,75.25
2,66.0,1974,1.323873792,103.8564828,2100,2022,1,159.5,74.33333333333333
3,98.0,1985,1.430806337,103.8342681,2200,2022,4,163.9,99.1
3,92.0,2016,1.407802653,103.8996094,2500,2022,3,159.5,101.58333333333333
3,105.0,1992,1.360428946,103.8447773,3350,2022,4,163.9,52.5
1,45.0,1976,1.271757071,103.8095604,2500,2022,9,168.1,108.375
2,67.0,2015,1.386092241,103.8915611,2000,2022,9,168.1,104.75
4,114.0,2013,1.289336654,103.8289203,2850,2022,10,171.9,108.375
2,76.0,1977,1.323526782,103.9364239,2100,2021,12,155.7,96.45454545454545
2,68.0,1980,1.380361872,103.8423346,2150,2021,1,142.2,108.625
3,103.0,1992,1.357944005,103.8455364,4000,2022,10,171.9,52.5
2,72.0,2013,1.32378355,103.7385184,1950,2021,8,150.6,129.5
5,131.0,2000,1.395795687,103.9036303,3150,2022,11,171.9,104.75
2,67.0,1982,1.432221351,103.8275551,2850,2023,3,173.6,99.1
4,135.0,1996,1.357135378,103.9522522,4500,2023,5,176.2,97.83333333333333
5,142.0,1988,1.347678953,103.9324566,3150,2023,4,176.2,97.83333333333333
4,119.0,1980,1.371096498,103.8462315,3800,2022,11,171.9,108.625
3,105.0,1996,1.433504242,103.7864961,2000,2023,1,173.6,109.63636363636364
2,73.0,1985,1.350912592,103.7590211,3350,2023,2,173.6,97.66666666666667
4,121.0,1989,1.385738669,103.7691731,3450,2023,2,173.6,108.0
3,105.0,1984,1.350391081,103.9549016,4200,2022,11,171.9,97.83333333333333
2,67.0,1984,1.346733922,103.7547278,1900,2021,9,150.6,97.66666666666667
4,111.0,2003,1.392092062,103.9100225,3150,2022,8,168.1,101.58333333333333
2,67.0,1985,1.347207298,103.7549997,2750,2022,7,168.1,97.66666666666667
4,126.0,1995,1.363053913,103.9624823,2600,2021,2,142.2,120.85714285714286
3,92.0,1976,1.31483627,103.8966373,2500,2022,4,163.9,82.28571428571429
1,44.0,1978,1.366227071,103.8500859,1400,2021,2,142.2,108.625
2,67.0,1977,1.368849627,103.8445648,2750,2023,7,178.5,108.625
2,67.0,1970,1.335757237,103.8567896,3250,2022,7,168.1,90.875
2,70.0,1977,1.323741518,103.9043603,2200,2023,1,173.6,82.28571428571429
3,90.0,2001,1.289075068,103.8153184,3250,2021,5,146.4,108.375
3,92.0,2014,1.375182544,103.900406,2300,2021,1,142.2,86.11111111111111
3,105.0,1993,1.382964984,103.7415781,2000,2021,6,146.4,111.125
4,111.0,2002,1.391733742,103.8851556,2400,2023,3,173.6,104.75
3,83.0,1985,1.320040799,103.9451967,3800,2023,2,173.6,96.45454545454545
3,84.0,1986,1.325981655,103.8996734,2200,2021,2,142.2,82.28571428571429
4,110.0,2001,1.33607704,103.7050502,3350,2022,7,168.1,91.46153846153847
4,122.0,1988,1.3453152,103.9531801,3750,2022,9,168.1,97.83333333333333
2,68.0,1980,1.331311113,103.9253078,1350,2022,10,171.9,96.45454545454545
4,111.0,2002,1.343724747,103.7009391,2100,2021,7,150.6,91.46153846153847
3,100.0,1996,1.436009459,103.7897218,2000,2021,6,146.4,109.63636363636364
4,112.0,2003,1.392831554,103.9106201,3150,2022,9,168.1,101.58333333333333
3,83.0,1985,1.354929782,103.8736399,2300,2021,2,142.2,69.0
3,104.0,1992,1.35696105,103.8421654,2400,2022,5,163.9,52.5
2,82.0,1980,1.371137208,103.8476623,1900,2022,8,168.1,108.625
4,119.0,1979,1.330301637,103.9310862,2950,2023,1,173.6,96.45454545454545
3,92.0,2005,1.326237253,103.9408276,2950,2023,4,176.2,96.45454545454545
4,111.0,2003,1.369971289,103.8460765,2800,2021,6,146.4,108.625
4,136.0,1992,1.371141962,103.9588192,2100,2021,1,142.2,120.85714285714286
4,122.0,1986,1.370312635,103.8851256,3150,2022,5,163.9,86.11111111111111
2,74.0,1988,1.346324736,103.9350085,1800,2022,1,159.5,97.83333333333333
2,67.0,1978,1.311580406,103.7642113,3150,2022,2,159.5,75.25
3,91.0,2005,1.399179807,103.9150066,2000,2021,2,142.2,101.58333333333333
3,102.0,1997,1.442394113,103.8028495,2100,2023,1,173.6,109.63636363636364
2,68.0,1981,1.375461631,103.848942,1900,2021,9,150.6,108.625
2,59.0,1974,1.322642369,103.8705965,2100,2021,2,142.2,74.33333333333333
3,93.0,2018,1.421976911,103.8433173,4100,2023,3,173.6,99.1
4,115.0,2001,1.337974716,103.7001717,2500,2021,6,146.4,91.46153846153847
2,73.0,1984,1.346950818,103.9364162,2000,2022,3,159.5,97.83333333333333
2,64.0,1986,1.358302422,103.9506584,1900,2022,1,159.5,97.83333333333333
4,110.0,2001,1.450241683,103.8173161,2100,2021,9,150.6,97.83333333333333
5,130.0,2000,1.339798317,103.7029436,2600,2023,6,176.2,91.46153846153847
2,52.0,1971,1.32665458,103.886119,1400,2021,1,142.2,82.28571428571429
3,111.0,1996,1.442932344,103.7895457,3150,2022,3,159.5,109.63636363636364
2,68.0,1980,1.334191739,103.9253866,1750,2022,8,168.1,96.45454545454545
4,110.0,2004,1.399978043,103.9038532,1900,2021,9,150.6,101.58333333333333
4,110.0,2002,1.388291646,103.7728948,1600,2021,5,146.4,108.0
4,121.0,1983,1.345436568,103.7352406,2100,2021,7,150.6,129.5
2,64.0,1987,1.425752338,103.8281044,1600,2021,6,146.4,99.1
3,105.0,1989,1.340241479,103.6935496,2400,2021,5,146.4,91.46153846153847
2,67.0,2014,1.394047702,103.8733457,2850,2023,3,173.6,104.75
4,110.0,2001,1.393429316,103.9054421,2050,2021,8,150.6,104.75
4,122.0,1988,1.351382637,103.9399948,4400,2023,5,176.2,97.83333333333333
3,93.0,2016,1.419241611,103.8449417,1600,2023,6,176.2,99.1
3,104.0,1988,1.415370307,103.8360735,2100,2021,7,150.6,99.1
3,93.0,2015,1.3790548,103.9019278,3150,2022,11,171.9,86.11111111111111
5,143.0,1987,1.334290192,103.9121354,2500,2022,2,159.5,96.45454545454545
3,103.0,1985,1.353251021,103.7261403,1900,2021,7,150.6,91.46153846153847
4,126.0,1989,1.323134861,103.9120457,4050,2023,1,173.6,96.45454545454545
3,104.0,1984,1.336633634,103.9257449,2200,2022,2,159.5,96.45454545454545
3,82.0,1980,1.296794864,103.8539072,4000,2023,5,176.2,59.0
4,110.0,2001,1.336885783,103.7027397,2600,2021,12,155.7,91.46153846153847
3,99.0,2013,1.404315452,103.8988518,3900,2022,10,171.9,101.58333333333333
3,83.0,1987,1.419886313,103.8400518,1750,2021,2,142.2,99.1
3,103.0,1989,1.34914801,103.8738531,3900,2023,3,173.6,69.0
2,82.0,1985,1.351073291,103.9450039,1800,2021,11,155.7,97.83333333333333
4,110.0,2003,1.379479055,103.8789771,2850,2023,1,173.6,86.11111111111111
1,46.0,2015,1.455598437,103.8140452,400,2022,7,168.1,97.83333333333333
3,90.0,2006,1.313079277,103.8723802,2100,2022,3,159.5,74.33333333333333
2,60.0,1967,1.303787444,103.8003853,3550,2023,5,176.2,71.2
4,110.0,2001,1.389022097,103.891728,2200,2021,4,146.4,104.75
4,121.0,1988,1.343757615,103.9518978,2700,2021,3,142.2,97.83333333333333
2,60.0,1985,1.358777735,103.9462708,1900,2021,2,142.2,97.83333333333333
2,68.0,1980,1.313262238,103.7649742,2100,2021,7,150.6,75.25
3,101.0,1998,1.340901578,103.7464371,4000,2023,6,176.2,129.5
4,111.0,2001,1.44801536,103.8178809,2100,2021,3,142.2,97.83333333333333
4,110.0,2001,1.430584405,103.7962761,3150,2023,5,176.2,109.63636363636364
3,82.0,1976,1.274236332,103.8217147,3700,2022,9,168.1,108.375
2,84.0,1983,1.341481293,103.7429734,1800,2022,4,163.9,129.5
4,127.0,1989,1.349171988,103.8491655,3250,2021,9,150.6,52.5
3,89.0,1994,1.431870583,103.7790208,1800,2021,1,142.2,109.63636363636364
4,110.0,2003,1.400209214,103.7512714,2300,2023,5,176.2,111.125
2,67.0,1980,1.320919814,103.7663776,1700,2021,6,146.4,75.25
3,92.0,2014,1.399730675,103.9007321,3700,2023,3,173.6,101.58333333333333
3,103.0,1998,1.309443155,103.8833363,2700,2022,1,159.5,82.28571428571429
3,93.0,1982,1.354805424,103.8896146,4200,2023,1,173.6,86.11111111111111
3,108.0,1995,1.373189245,103.9463605,2200,2021,12,155.7,120.85714285714286
2,64.0,1985,1.32851573,103.9047296,2500,2023,6,176.2,82.28571428571429
3,90.0,2004,1.386528024,103.759279,3350,2023,5,176.2,108.0
4,111.0,2001,1.449252211,103.8177946,2750,2021,9,150.6,97.83333333333333
3,104.0,1988,1.430071099,103.8423964,3000,2022,9,168.1,99.1
2,65.0,1975,1.278053652,103.8215046,2600,2021,9,150.6,108.375
3,105.0,1994,1.355192673,103.9574738,4000,2022,12,171.9,97.83333333333333
3,86.0,2002,1.280312427,103.8288223,2600,2021,3,142.2,108.375
2,60.0,2014,1.319116568,103.7654922,3550,2022,11,171.9,75.25
3,100.0,2005,1.28871632,103.8168546,4400,2023,4,176.2,108.375
4,109.0,2000,1.385795211,103.905414,3350,2022,12,171.9,104.75
3,108.0,1988,1.429443111,103.8414074,2100,2021,6,146.4,99.1
3,86.0,2006,1.335210354,103.8461629,2850,2022,3,159.5,90.875
1,44.0,1978,1.33036165,103.935081,1700,2023,4,176.2,96.45454545454545
2,67.0,1979,1.277008235,103.8280562,3000,2023,2,173.6,108.375
4,121.0,1997,1.445818677,103.8010689,1750,2021,2,142.2,109.63636363636364
3,92.0,2015,1.421715919,103.8492437,3550,2023,4,176.2,99.1
3,111.0,1995,1.346187129,103.7084253,1800,2021,2,142.2,91.46153846153847
2,73.0,1985,1.355517061,103.9526865,2500,2023,4,176.2,97.83333333333333
2,60.0,2008,1.283062285,103.8260599,2750,2022,5,163.9,108.375
2,67.0,1980,1.318100065,103.7666926,2100,2023,5,176.2,75.25
4,121.0,1994,1.394010699,103.7426926,2950,2022,9,168.1,111.125
2,65.0,1972,1.32723389,103.9222175,1700,2021,12,155.7,96.45454545454545
4,122.0,1988,1.380520756,103.7712911,3150,2022,9,168.1,108.0
1,47.0,2019,1.352790912,103.744536,2750,2023,7,178.5,97.66666666666667
2,67.0,1978,1.380470546,103.7552111,2500,2022,3,159.5,111.125
3,95.0,2001,1.449441345,103.8168524,2100,2023,2,173.6,97.83333333333333
3,90.0,2000,1.386614515,103.906024,2100,2021,9,150.6,104.75
3,92.0,1979,1.317118086,103.7699618,4200,2023,5,176.2,75.25
3,105.0,1989,1.376459245,103.8948573,2100,2021,6,146.4,86.11111111111111
2,67.0,1985,1.348659458,103.7537946,3050,2023,5,176.2,97.66666666666667
4,118.0,1975,1.346405382,103.7107771,5150,2023,7,178.5,91.46153846153847
4,123.0,1998,1.439983666,103.8012931,3450,2023,6,176.2,109.63636363636364
3,104.0,1988,1.367484273,103.9580411,2000,2023,6,176.2,120.85714285714286
4,110.0,2001,1.363713118,103.8500442,2200,2023,3,173.6,108.625
3,85.0,2000,1.341257872,103.7030009,2750,2021,3,142.2,91.46153846153847
2,67.0,1979,1.370188804,103.8524295,2300,2023,2,173.6,108.625
3,85.0,2005,1.384309487,103.8976295,1900,2021,2,142.2,104.75
2,82.0,1979,1.313530411,103.7708598,2400,2021,5,146.4,75.25
3,91.0,1984,1.340703187,103.7363293,2750,2023,3,173.6,129.5
4,110.0,2008,1.345352692,103.70496,2600,2022,1,159.5,91.46153846153847
5,140.0,1999,1.382958952,103.7639516,2750,2023,4,176.2,108.0
2,74.0,1984,1.334414606,103.8686943,1900,2021,5,146.4,90.875
3,92.0,2018,1.41704066,103.8405525,3150,2023,2,173.6,99.1
4,110.0,2003,1.399007111,103.9069906,2100,2021,2,142.2,101.58333333333333
3,107.0,1993,1.347937116,103.6991919,2600,2022,1,159.5,91.46153846153847
4,122.0,1999,1.432441704,103.7908638,1700,2022,9,168.1,109.63636363636364
3,103.0,1984,1.346914714,103.9474165,2950,2021,9,150.6,97.83333333333333
2,60.0,1987,1.352221043,103.7539799,1950,2022,7,168.1,97.66666666666667
4,135.0,1985,1.348208363,103.7337993,2600,2023,1,173.6,129.5
4,110.0,2000,1.338211253,103.7031556,2100,2021,3,142.2,91.46153846153847
2,82.0,1980,1.314122542,103.7645186,3200,2022,3,159.5,75.25
4,110.0,2012,1.336264089,103.8456262,3150,2021,8,150.6,90.875
2,67.0,1979,1.366600453,103.8555788,2400,2021,9,150.6,108.625
2,73.0,1985,1.354795323,103.9539356,1700,2022,3,159.5,97.83333333333333
4,122.0,1996,1.434318384,103.7876342,4200,2022,12,171.9,109.63636363636364
2,74.0,1988,1.428475919,103.844071,1600,2023,5,176.2,99.1
2,66.0,1981,1.316855329,103.8755513,2500,2022,8,168.1,82.28571428571429
4,115.0,2000,1.335925042,103.9384609,3150,2022,9,168.1,96.45454545454545
3,91.0,1997,1.443728242,103.7963117,2100,2022,6,163.9,109.63636363636364
3,98.0,1985,1.355932426,103.9527466,2850,2022,7,168.1,97.83333333333333
4,122.0,1999,1.386967719,103.8972601,2100,2021,1,142.2,104.75
2,73.0,1978,1.322837033,103.9391245,3150,2023,5,176.2,96.45454545454545
2,68.0,1975,1.346405382,103.7107771,1450,2022,6,163.9,91.46153846153847
4,120.0,1997,1.384528397,103.7724317,3550,2023,7,178.5,108.0
4,124.0,1990,1.31747603,103.8763541,2700,2021,10,155.7,82.28571428571429
4,110.0,2001,1.452647748,103.8177213,1900,2021,10,155.7,97.83333333333333
4,114.0,2003,1.44180898,103.8063724,3700,2022,3,159.5,109.63636363636364
2,82.0,1984,1.429584898,103.8288511,2050,2022,5,163.9,99.1
4,118.0,1982,1.280286617,103.7907847,3550,2023,2,173.6,74.33333333333333
3,90.0,2002,1.390952212,103.891816,2500,2023,4,176.2,104.75
3,92.0,2003,1.281489151,103.827672,2950,2021,5,146.4,108.375
3,93.0,2015,1.387251466,103.7720835,3350,2022,12,171.9,108.0
2,67.0,1979,1.366980045,103.8557181,2100,2022,6,163.9,108.625
2,68.0,1979,1.327744679,103.9288744,1950,2021,3,142.2,96.45454545454545
3,103.0,1988,1.425479851,103.844279,2000,2021,4,146.4,99.1
3,103.0,1992,1.35487655,103.8475941,3350,2021,4,146.4,52.5
3,94.0,2018,1.350121405,103.7118759,4700,2022,11,171.9,91.46153846153847
3,91.0,1985,1.349919318,103.7206923,2000,2022,1,159.5,91.46153846153847
4,112.0,2004,1.388318481,103.8729357,2600,2022,3,159.5,104.75
3,101.0,1997,1.441989576,103.7993937,1900,2021,5,146.4,109.63636363636364
3,104.0,1990,1.346998108,103.6945288,2950,2023,7,178.5,91.46153846153847
2,74.0,1984,1.317443878,103.8863737,2100,2023,3,173.6,82.28571428571429
3,92.0,2015,1.393870162,103.8785172,3150,2022,7,168.1,104.75
4,113.0,2003,1.379355256,103.7622965,3350,2023,1,173.6,108.0
3,104.0,1989,1.383945101,103.7696137,3450,2023,1,173.6,108.0
2,70.0,1985,1.357762357,103.9443632,2950,2022,10,171.9,97.83333333333333
3,85.0,2001,1.387597938,103.8902203,2500,2023,4,176.2,104.75
2,68.0,1980,1.331311113,103.9253078,1800,2022,5,163.9,96.45454545454545
3,95.0,1985,1.350291432,103.8393013,2400,2021,11,155.7,52.5
2,82.0,1985,1.432217901,103.8340914,2200,2022,1,159.5,99.1
2,82.0,1979,1.320934209,103.7649865,1950,2021,8,150.6,75.25
2,65.0,1974,1.321580687,103.854151,2100,2021,6,146.4,74.33333333333333
5,151.0,1994,1.364542328,103.9574724,2300,2021,10,155.7,120.85714285714286
1,45.0,1986,1.333042939,103.9247742,1600,2022,5,163.9,96.45454545454545
3,90.0,2002,1.403854804,103.7454925,1750,2021,4,146.4,111.125
4,112.0,2002,1.390811104,103.8854962,2000,2022,6,163.9,104.75
2,68.0,2014,1.348490838,103.7080973,1700,2021,10,155.7,91.46153846153847
2,73.0,1988,1.42851535,103.8485037,3150,2023,5,176.2,99.1
4,119.0,1999,1.287973009,103.8088393,3250,2021,11,155.7,108.375
4,120.0,1995,1.378382153,103.9410968,4200,2022,12,171.9,120.85714285714286
3,105.0,1996,1.440410831,103.7917361,1900,2021,9,150.6,109.63636363636364
2,74.0,1978,1.373295936,103.8354757,1700,2021,3,142.2,108.625
3,104.0,1987,1.361438585,103.7491525,3150,2023,1,173.6,97.66666666666667
4,114.0,2004,1.389725098,103.8779589,2750,2022,5,163.9,104.75
3,91.0,1978,1.327260072,103.9408488,1950,2021,6,146.4,96.45454545454545
4,121.0,1985,1.349641175,103.9553372,2600,2021,7,150.6,97.83333333333333
4,110.0,2002,1.398833183,103.9057836,2400,2021,2,142.2,101.58333333333333
3,95.0,2000,1.308112642,103.8826938,4000,2023,6,176.2,82.28571428571429
2,59.0,1974,1.32194544,103.8710317,2100,2023,3,173.6,74.33333333333333
3,90.0,2006,1.364218315,103.8468615,2500,2022,7,168.1,108.625
2,64.0,1986,1.362870322,103.833604,2100,2021,3,142.2,52.5
5,143.0,2000,1.441357917,103.8045082,2100,2021,10,155.7,109.63636363636364
2,53.0,1969,1.289229289,103.8091934,1650,2021,2,142.2,108.375
2,60.0,1981,1.30458619,103.8608408,2200,2022,6,163.9,74.33333333333333
4,117.0,1999,1.376476565,103.7371352,1950,2021,10,155.7,111.125
2,68.0,2016,1.419241611,103.8449417,1900,2023,2,173.6,99.1
3,104.0,1988,1.34336246,103.9558568,4100,2022,11,171.9,97.83333333333333
4,116.0,1999,1.386455435,103.9031579,2600,2022,12,171.9,104.75
